Year,Province,District,Month,Card_Type,Gender,Age,Total_Cards
2021,Tete,Cidade de Tete,Janeiro,Cartões de Débito,Homens,Mais de 60,7541.0
2021,Tete,Cidade de Tete,Abril,Cartões de Débito,Mulheres,0 a 16,401.0
2021,Tete,Cidade de Tete,Abril,Cartões pré-pagos,Mulheres,Mais de 60,9.0
2021,Tete,Cidade de Tete,Abril,Cartões pré-pagos,Outros,,12494.0
2021,Tete,Cidade de Tete,Abril,Cartões de Crédito,Mulheres,17 a 21,7.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Mulheres,17 a 21,3.0
2021,Tete,Cidade de Tete,Janeiro,Cartões de Crédito,Mulheres,22 a 60,758.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Homens,17 a 21,9.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Outros,,12653.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Homens,0 a 16,27.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Outros,,13143.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Mulheres,Mais de 60,7.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Mulheres,Mais de 60,104.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Mulheres,22 a 60,195.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Homens,Mais de 60,97.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Homens,22 a 60,900.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Homens,22 a 60,3141.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Homens,17 a 21,6.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Mulheres,17 a 21,543.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Homens,Mais de 60,7630.0
2021,Manica,Vanduzi,Dezembro,Cartões de Débito,Outros,,32.0
2021,Tete,Cidade de Tete,Abril,Cartões de Crédito,Mulheres,Mais de 60,45.0
2021,Tete,Cidade de Tete,Janeiro,Cartões pré-pagos,Mulheres,17 a 21,4.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Outros,,106.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Homens,0 a 16,474.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Mulheres,22 a 60,777.0
2021,Manica,Vanduzi,Dezembro,Cartões de Débito,Homens,22 a 60,1069.0
2021,Tete,Cidade de Tete,Abril,Cartões de Crédito,Homens,17 a 21,11.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Mulheres,22 a 60,29717.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Homens,Mais de 60,353.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Mulheres,0 a 16,454.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Crédito,Mulheres,0 a 16,11.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Outros,,125.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Mulheres,Mais de 60,7.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Mulheres,17 a 21,3.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Homens,Mais de 60,99.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Homens,22 a 60,912.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Homens,22 a 60,3393.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Homens,17 a 21,32.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Outros,,7316.0
2021,Tete,Cidade de Tete,Março,Cartões de Débito,Homens,Mais de 60,7192.0
2021,Manica,Macate,Julho,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Mulheres,22 a 60,196.0
2021,Tete,Cidade de Tete,Março,Cartões de Débito,Homens,0 a 16,451.0
2021,Tete,Cidade de Tete,Março,Cartões de Débito,Homens,17 a 21,682.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Mulheres,Mais de 60,4126.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Mulheres,22 a 60,862.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões pré-pagos,Homens,0 a 16,32.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Homens,Mais de 60,279.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Mulheres,0 a 16,3.0
2021,Tete,Cidade de Tete,Fevereiro,Cartões de Débito,Homens,17 a 21,659.0
2021,Tete,Cidade de Tete,Março,Cartões de Crédito,Homens,0 a 16,27.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Macate,Julho,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Macate,Julho,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Homens,17 a 21,36.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Outros,,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Outros,,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Mulheres,Mais de 60,5.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Mulheres,22 a 60,50.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Dezembro,Cartões de Crédito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Outros,,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Setembro,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Setembro,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Débito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Outubro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Outubro,Cartões de Débito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Novembro,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Homens,22 a 60,180.0
2021,Manica,Tambara,Março,Cartões de Débito,Mulheres,0 a 16,26.0
2021,Manica,Tambara,Março,Cartões de Débito,Homens,Mais de 60,298.0
2021,Manica,Tambara,Março,Cartões de Débito,Homens,22 a 60,3765.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Tambara,Março,Cartões de Débito,Homens,17 a 21,33.0
2021,Manica,Tambara,Março,Cartões de Crédito,Outros,,0.0
2021,Manica,Tambara,Março,Cartões de Crédito,Mulheres,Mais de 60,5.0
2021,Manica,Tambara,Março,Cartões de Crédito,Mulheres,22 a 60,46.0
2021,Manica,Tambara,Março,Cartões de Débito,Mulheres,22 a 60,2383.0
2021,Manica,Tambara,Março,Cartões de Débito,Mulheres,17 a 21,37.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Tambara,Março,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Tambara,Março,Cartões de Crédito,Homens,22 a 60,166.0
2021,Manica,Tambara,Março,Cartões de Débito,Homens,0 a 16,40.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Tambara,Março,Cartões de Débito,Mulheres,Mais de 60,151.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Outros,,0.0
2021,Manica,Tambara,Março,Cartões de Débito,Outros,,5.0
2021,Manica,Tambara,Abril,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Tambara,Abril,Cartões de Débito,Homens,22 a 60,3761.0
2021,Manica,Tambara,Abril,Cartões de Débito,Homens,0 a 16,40.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Outros,,0.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Mulheres,Mais de 60,5.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Mulheres,22 a 60,47.0
2021,Manica,Tambara,Abril,Cartões de Débito,Mulheres,22 a 60,2369.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Homens,Mais de 60,10.0
2021,Manica,Tambara,Março,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Homens,0 a 16,41.0
2021,Manica,Tambara,Abril,Cartões de Débito,Homens,17 a 21,34.0
2021,Manica,Tambara,Abril,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Abril,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Homens,22 a 60,174.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Homens,22 a 60,159.0
2021,Manica,Tambara,Janeiro,Cartões de Crédito,Homens,Mais de 60,10.0
2021,Manica,Tambara,Abril,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Abril,Cartões de Débito,Mulheres,Mais de 60,149.0
2021,Manica,Tambara,Abril,Cartões de Débito,Outros,,5.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Dezembro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Outros,,5.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Outros,,5.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Mulheres,Mais de 60,152.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Mulheres,22 a 60,2403.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Mulheres,0 a 16,27.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Homens,Mais de 60,299.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Homens,22 a 60,3797.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Homens,Mais de 60,9.0
2021,Manica,Sussundenga,Setembro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Tambara,Janeiro,Cartões de Débito,Mulheres,17 a 21,38.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Setembro,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Tambara,Março,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Mulheres,22 a 60,43.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Janeiro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Outros,,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Mulheres,Mais de 60,153.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Mulheres,17 a 21,37.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Mulheres,0 a 16,26.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Homens,Mais de 60,298.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Homens,22 a 60,3789.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Homens,17 a 21,35.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Outros,,0.0
2021,Manica,Tambara,Março,Cartões de Crédito,Homens,Mais de 60,10.0
2021,Manica,Tambara,Abril,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Mulheres,22 a 60,2389.0
2021,Manica,Tambara,Março,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Tambara,Março,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Mulheres,Mais de 60,5.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Tambara,Abril,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Débito,Homens,0 a 16,40.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Tambara,Fevereiro,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Tambara,Fevereiro,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Tambara,Abril,Cartões de Débito,Homens,Mais de 60,296.0
2021,Manica,Sussundenga,Setembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Setembro,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Março,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Outros,,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões de Crédito,Outros,,0.0
2021,Manica,Sussundenga,Junho,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Maio,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Maio,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Abril,Cartões pré-pagos,Outros,,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Maio,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Março,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Março,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões pré-pagos,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões pré-pagos,Homens,Mais de 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões pré-pagos,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Homens,22 a 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões pré-pagos,Homens,17 a 21,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões de Débito,Outros,,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões de Débito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões de Débito,Mulheres,22 a 60,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Mulheres,Mais de 60,0.0
2021,Manica,Sussundenga,Fevereiro,Cartões de Débito,Mulheres,17 a 21,0.0
2021,Manica,Sussundenga,Março,Cartões de Crédito,Outros,,0.0
2021,Manica,Sussundenga,Março,Cartões de Débito,Homens,0 a 16,0.0
2021,Manica,Sussundenga,Abril,Cartões de Crédito,Mulheres,0 a 16,0.0
2021,Sofala,Buzi,Setembro,Cartões pré-pagos,Outros,,0.0
