Year,Month,Category,Metric,Sub_Metric,Value
2025,Setembro,Internet_Banking,Valor das transferências efectuadas,,151530813985.21585
2025,Outubro,Internet_Banking,Valor das transferências efectuadas,,152334569029.74896
2025,Novembro,Internet_Banking,Valor das transferências efectuadas,,135583132968.6902
2025,Dezembro,Internet_Banking,Valor das transferências efectuadas,,174902696786.57797
2025,Janeiro,Internet_Banking,Volume dos pagamentos  efectuados,,92123.0
2025,Agosto,Internet_Banking,Valor das transferências efectuadas,,144012577363.90192
2025,Março,Internet_Banking,Volume dos pagamentos  efectuados,,75562.0
2025,Maio,Internet_Banking,Volume dos pagamentos  efectuados,,80150.0
2025,Junho,Internet_Banking,Volume dos pagamentos  efectuados,,74203.0
2025,Julho,Internet_Banking,Volume dos pagamentos  efectuados,,88778.0
2025,Abril,Internet_Banking,Volume dos pagamentos  efectuados,,79328.0
2025,Agosto,Internet_Banking,Volume dos pagamentos  efectuados,,80144.0
2025,Maio,Internet_Banking,Valor das transferências efectuadas,,138242175952.17352
2025,Junho,Internet_Banking,Valor das transferências efectuadas,,131524965833.0806
2025,Abril,Internet_Banking,Valor das transferências efectuadas,,128380213058.70496
2025,Fevereiro,Internet_Banking,Valor das transferências efectuadas,,113894117662.0083
2025,Janeiro,Internet_Banking,Valor das transferências efectuadas,,122262836977.39616
2025,Dezembro,Internet_Banking,Volume das transferências efectuadas,,2391962.0
2025,Novembro,Internet_Banking,Volume das transferências efectuadas,,1710815.0
2025,Outubro,Internet_Banking,Volume das transferências efectuadas,,1928419.0
2025,Setembro,Internet_Banking,Volume das transferências efectuadas,,1840337.0
2025,Agosto,Internet_Banking,Volume das transferências efectuadas,,1770386.0
2025,Julho,Internet_Banking,Volume das transferências efectuadas,,1904934.0
2025,Junho,Internet_Banking,Volume das transferências efectuadas,,1779234.0
2025,Maio,Internet_Banking,Volume das transferências efectuadas,,1865415.0
2025,Abril,Internet_Banking,Volume das transferências efectuadas,,1456176.0
2025,Fevereiro,Internet_Banking,Volume das transferências efectuadas,,1944450.0
2025,Março,Internet_Banking,Volume das transferências efectuadas,,1742276.0
2025,Janeiro,Internet_Banking,Volume das transferências efectuadas,,1721973.0
2025,Novembro,Internet_Banking,Quantidade de subscritores,,854683.0
2025,Outubro,Internet_Banking,Quantidade de subscritores,,847422.0
2025,Setembro,Internet_Banking,Quantidade de subscritores,,854118.0
2025,Agosto,Internet_Banking,Quantidade de subscritores,,845419.0
2025,Julho,Internet_Banking,Quantidade de subscritores,,835589.0
2025,Junho,Internet_Banking,Quantidade de subscritores,,823512.0
2025,Maio,Internet_Banking,Quantidade de subscritores,,808660.0
2025,Abril,Internet_Banking,Quantidade de subscritores,,802605.0
2025,Março,Internet_Banking,Quantidade de subscritores,,765387.0
2025,Fevereiro,Internet_Banking,Quantidade de subscritores,,756747.0
2025,Janeiro,Internet_Banking,Quantidade de subscritores,,747006.0
2025,Novembro,Internet_Banking,Valor dos pagamentos efectuados,,4314356214.620001
2025,Dezembro,Internet_Banking,Quantidade de subscritores,,861265.0
2025,Outubro,Internet_Banking,Volume dos pagamentos  efectuados,,83828.0
