Province,District,Month,Account_Currency,Gender,Total_Accounts,Year,Age
Zambézia,Ile,Junho,Em Moeda Estrangeira,Homens,0.0,2023,22 a 60
Zambézia,Ile,Junho,Em Moeda Estrangeira,Homens,0.0,2023,Mais de 60
Zambézia,Ile,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Ile,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,17 a 21
Zambézia,Ile,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,22 a 60
Zambézia,Ile,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Ile,Junho,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Ile,Julho,Em Meticais,Homens,3.0,2023,0 a 16
Zambézia,Ile,Julho,Em Meticais,Homens,33.0,2023,17 a 21
Zambézia,Ile,Julho,Em Meticais,Homens,2715.0,2023,22 a 60
Zambézia,Ile,Julho,Em Meticais,Homens,225.0,2023,Mais de 60
Zambézia,Ile,Julho,Em Meticais,Mulheres,7.0,2023,0 a 16
Zambézia,Ile,Julho,Em Meticais,Mulheres,19.0,2023,17 a 21
Zambézia,Ile,Julho,Em Meticais,Mulheres,951.0,2023,22 a 60
Zambézia,Ile,Julho,Em Meticais,Mulheres,18.0,2023,Mais de 60
Zambézia,Ile,Julho,Em Meticais,Outros,71.0,2023,
Zambézia,Ile,Julho,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Ile,Julho,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Ile,Julho,Em Moeda Estrangeira,Homens,0.0,2023,22 a 60
Zambézia,Ile,Julho,Em Moeda Estrangeira,Homens,0.0,2023,Mais de 60
Zambézia,Ile,Julho,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Ile,Julho,Em Moeda Estrangeira,Mulheres,0.0,2023,17 a 21
Zambézia,Ile,Julho,Em Moeda Estrangeira,Mulheres,0.0,2023,22 a 60
Zambézia,Ile,Julho,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Inhassunge,Maio,Em Meticais,Homens,0.0,2023,0 a 16
Zambézia,Chinde,Dezembro,Em Meticais,Homens,0.0,2023,17 a 21
Zambézia,Chinde,Novembro,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Abril,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Abril,Em Meticais,Mulheres,112.0,2023,17 a 21
Zambézia,Alto Molócuè,Abril,Em Meticais,Mulheres,5755.0,2023,22 a 60
Zambézia,Alto Molócuè,Abril,Em Meticais,Mulheres,217.0,2023,Mais de 60
Zambézia,Alto Molócuè,Abril,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Abril,Em Meticais,Homens,1179.0,2023,Mais de 60
Zambézia,Alto Molócuè,Abril,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Maio,Em Meticais,Homens,113.0,2023,17 a 21
Zambézia,Alto Molócuè,Maio,Em Meticais,Homens,14605.0,2023,22 a 60
Zambézia,Alto Molócuè,Maio,Em Meticais,Homens,1172.0,2023,Mais de 60
Zambézia,Alto Molócuè,Maio,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Maio,Em Meticais,Mulheres,114.0,2023,17 a 21
Zambézia,Alto Molócuè,Maio,Em Meticais,Mulheres,5763.0,2023,22 a 60
Zambézia,Alto Molócuè,Maio,Em Meticais,Mulheres,216.0,2023,Mais de 60
Zambézia,Alto Molócuè,Maio,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Maio,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Abril,Em Meticais,Homens,14603.0,2023,22 a 60
Zambézia,Alto Molócuè,Abril,Em Meticais,Homens,113.0,2023,17 a 21
Zambézia,Alto Molócuè,Abril,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Mulheres,217.0,2023,Mais de 60
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Outros,122.0,2023,
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Fevereiro,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Março,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Março,Em Meticais,Homens,113.0,2023,17 a 21
Zambézia,Alto Molócuè,Março,Em Meticais,Homens,14578.0,2023,22 a 60
Zambézia,Alto Molócuè,Março,Em Meticais,Homens,1179.0,2023,Mais de 60
Zambézia,Alto Molócuè,Março,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Março,Em Meticais,Mulheres,112.0,2023,17 a 21
Zambézia,Alto Molócuè,Março,Em Meticais,Mulheres,5753.0,2023,22 a 60
Zambézia,Alto Molócuè,Março,Em Meticais,Mulheres,217.0,2023,Mais de 60
Zambézia,Alto Molócuè,Março,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Março,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Mulheres,5755.0,2023,22 a 60
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Mulheres,25.0,2023,22 a 60
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Agosto,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Agosto,Em Meticais,Homens,119.0,2023,17 a 21
Zambézia,Alto Molócuè,Agosto,Em Meticais,Homens,14692.0,2023,22 a 60
Zambézia,Alto Molócuè,Agosto,Em Meticais,Homens,1169.0,2023,Mais de 60
Zambézia,Alto Molócuè,Agosto,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Agosto,Em Meticais,Mulheres,115.0,2023,17 a 21
Zambézia,Alto Molócuè,Agosto,Em Meticais,Mulheres,5795.0,2023,22 a 60
Zambézia,Alto Molócuè,Agosto,Em Meticais,Mulheres,216.0,2023,Mais de 60
Zambézia,Alto Molócuè,Agosto,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Mulheres,25.0,2023,22 a 60
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Setembro,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Setembro,Em Meticais,Homens,124.0,2023,17 a 21
Zambézia,Alto Molócuè,Setembro,Em Meticais,Homens,14728.0,2023,22 a 60
Zambézia,Alto Molócuè,Setembro,Em Meticais,Homens,1169.0,2023,Mais de 60
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,115.0,2023,17 a 21
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,5802.0,2023,22 a 60
Zambézia,Alto Molócuè,Agosto,Em Moeda Estrangeira,Homens,64.0,2023,22 a 60
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Junho,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Junho,Em Meticais,Homens,115.0,2023,17 a 21
Zambézia,Alto Molócuè,Junho,Em Meticais,Homens,14630.0,2023,22 a 60
Zambézia,Alto Molócuè,Junho,Em Meticais,Homens,1172.0,2023,Mais de 60
Zambézia,Alto Molócuè,Junho,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Junho,Em Meticais,Mulheres,114.0,2023,17 a 21
Zambézia,Alto Molócuè,Junho,Em Meticais,Mulheres,5766.0,2023,22 a 60
Zambézia,Alto Molócuè,Junho,Em Meticais,Mulheres,216.0,2023,Mais de 60
Zambézia,Alto Molócuè,Junho,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Homens,64.0,2023,22 a 60
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Junho,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Julho,Em Meticais,Homens,230.0,2023,0 a 16
Zambézia,Alto Molócuè,Julho,Em Meticais,Homens,117.0,2023,17 a 21
Zambézia,Alto Molócuè,Julho,Em Meticais,Homens,14649.0,2023,22 a 60
Zambézia,Alto Molócuè,Julho,Em Meticais,Homens,1170.0,2023,Mais de 60
Zambézia,Alto Molócuè,Julho,Em Meticais,Mulheres,206.0,2023,0 a 16
Zambézia,Alto Molócuè,Julho,Em Meticais,Mulheres,114.0,2023,17 a 21
Zambézia,Alto Molócuè,Julho,Em Meticais,Mulheres,5777.0,2023,22 a 60
Zambézia,Alto Molócuè,Julho,Em Meticais,Mulheres,216.0,2023,Mais de 60
Zambézia,Alto Molócuè,Julho,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Julho,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Maio,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Mulheres,110.0,2023,17 a 21
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Mulheres,205.0,2023,0 a 16
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Homens,1180.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Outros,170.0,2023,
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Homens,1303.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Homens,1388.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Homens,89378.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Homens,10254.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,1327.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,1237.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,52766.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,3999.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Outros,3801.0,2023,
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Homens,1608.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Mulheres,51.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Homens,152.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Mulheres,663.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Mulheres,51.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Outros,170.0,2023,
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Homens,1308.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Homens,1464.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Homens,89793.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Homens,10069.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Mulheres,1331.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Mulheres,1310.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Mulheres,53058.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Mulheres,4006.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Outubro,Em Meticais,Outros,3810.0,2023,
Zambézia,Cidade de Quelimane,Setembro,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Mulheres,663.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Homens,89368.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Homens,10309.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Mulheres,1391.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Mulheres,1190.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Mulheres,52833.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Mulheres,4049.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Julho,Em Meticais,Outros,3783.0,2023,
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Homens,1607.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Homens,154.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Mulheres,2.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Mulheres,663.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Mulheres,51.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Julho,Em Moeda Estrangeira,Outros,169.0,2023,
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Homens,1304.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Homens,1386.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Homens,89551.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Homens,10052.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Mulheres,1330.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Mulheres,1239.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Mulheres,52909.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Mulheres,4010.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Agosto,Em Meticais,Outros,3791.0,2023,
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Homens,1608.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Agosto,Em Moeda Estrangeira,Homens,154.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Homens,1603.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Homens,152.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Homens,1526.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Homens,147.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Mulheres,0.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Mulheres,641.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Mulheres,56.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Outros,169.0,2023,
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Homens,231.0,2023,0 a 16
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Homens,111.0,2023,17 a 21
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Homens,14485.0,2023,22 a 60
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Homens,1180.0,2023,Mais de 60
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Mulheres,205.0,2023,0 a 16
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Mulheres,110.0,2023,17 a 21
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Mulheres,5741.0,2023,22 a 60
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Mulheres,217.0,2023,Mais de 60
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Outros,122.0,2023,
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Homens,63.0,2023,22 a 60
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Homens,3.0,2023,Mais de 60
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Mulheres,24.0,2023,22 a 60
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2023,Mais de 60
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Outros,0.0,2023,
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Homens,231.0,2023,0 a 16
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Homens,112.0,2023,17 a 21
Zambézia,Alto Molócuè,Fevereiro,Em Meticais,Homens,14539.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Dezembro,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,216.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Outros,3354.0,2023,
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Mulheres,43227.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Mulheres,663.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Mulheres,51.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Outubro,Em Moeda Estrangeira,Outros,167.0,2023,
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Homens,1294.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Homens,1505.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Homens,83818.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Homens,9373.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,1325.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,1316.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,49426.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Mulheres,3699.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Novembro,Em Meticais,Outros,3613.0,2023,
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Homens,7.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Homens,4.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Homens,1610.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Homens,152.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Mulheres,1.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Mulheres,1.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Mulheres,663.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Mulheres,51.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Novembro,Em Moeda Estrangeira,Outros,175.0,2023,
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Homens,1101.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Homens,1123.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Homens,74323.0,2023,22 a 60
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Homens,8644.0,2023,Mais de 60
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Mulheres,1118.0,2023,0 a 16
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Mulheres,993.0,2023,17 a 21
Zambézia,Cidade de Quelimane,Dezembro,Em Meticais,Mulheres,3435.0,2023,Mais de 60
Zambézia,Alto Molócuè,Setembro,Em Meticais,Outros,116.0,2023,
Zambézia,Alto Molócuè,Setembro,Em Moeda Estrangeira,Homens,0.0,2023,0 a 16
Zambézia,Alto Molócuè,Setembro,Em Moeda Estrangeira,Homens,0.0,2023,17 a 21
Zambézia,Chinde,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,0 a 16
Zambézia,Chinde,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,17 a 21
Zambézia,Chinde,Junho,Em Moeda Estrangeira,Mulheres,0.0,2023,22 a 60
